survey_name,length,kodiak,s_penn,east_aleut,west_aleut,bering_sea,chignik,tot_fish
CRAB2008,24,2000,0,0,0,0,0,2000
CRAB2008,25,4605,0,0,0,0,0,4605
CRAB2008,26,2000,0,1582,0,0,0,3582
CRAB2008,27,12000,1789,0,0,0,0,13789
CRAB2008,28,14577,0,0,0,0,0,14577
CRAB2008,29,8000,0,0,0,0,0,8000
CRAB2008,30,9973,0,0,0,0,0,9973
CRAB2008,31,2149,1694,0,0,0,0,3843
CRAB2008,32,2957,532,0,0,0,0,3489
CRAB2008,33,4703,0,700,0,0,0,5404
CRAB2008,34,2500,2321,5459,0,0,0,10280
CRAB2008,35,3496,5104,2502,0,0,0,11102
CRAB2008,36,7799,4746,1909,0,0,0,14454
CRAB2008,37,10137,3910,12963,0,0,0,27010
CRAB2008,38,15842,31491,16533,0,0,0,63867
CRAB2008,39,51606,54370,11889,0,0,0,117865
CRAB2008,40,47745,22236,22011,0,0,9115,101108
CRAB2008,41,76554,61914,25221,0,0,10765,174454
CRAB2008,42,110723,22520,21298,0,0,9115,163655
CRAB2008,43,143347,45842,20670,0,0,29606,239465
CRAB2008,44,226951,135703,11451,0,0,29606,403710
CRAB2008,45,176460,44189,8691,0,0,20491,249831
CRAB2008,46,271709,66802,6294,0,0,22409,367214
CRAB2008,47,319544,101637,8438,0,0,13545,443163
CRAB2008,48,308594,81640,4047,0,0,29766,424046
CRAB2008,49,235176,71848,6778,0,0,3491,317292
CRAB2008,50,210994,73449,9553,0,0,25909,319904
CRAB2008,51,258532,112980,3444,0,0,8557,383513
CRAB2008,52,131204,84820,7670,0,0,12193,235887
CRAB2008,53,118352,88914,7612,0,0,22293,237172
CRAB2008,54,74300,99740,6748,0,0,51526,232314
CRAB2008,55,71434,128060,4994,0,0,65982,270471
CRAB2008,56,123242,94945,2418,0,0,79453,300058
CRAB2008,57,129459,114311,3447,0,0,57541,304758
CRAB2008,58,185187,85943,1987,0,0,58088,331205
CRAB2008,59,169633,93590,3512,0,0,77260,343994
CRAB2008,60,155516,80954,2345,0,0,96089,334904
CRAB2008,61,176615,77698,2982,0,0,83848,341143
CRAB2008,62,210828,56412,3362,0,0,75083,345686
CRAB2008,63,132513,95341,1985,0,0,51398,281238
CRAB2008,64,191198,80734,6916,0,0,54179,333026
CRAB2008,65,144118,44460,6185,0,0,38223,232985
CRAB2008,66,149929,47751,1962,0,0,52574,252215
CRAB2008,67,144500,35227,3014,0,0,24820,207561
CRAB2008,68,138644,52158,1987,0,0,26068,218857
CRAB2008,69,122514,31147,2373,0,0,24639,180673
CRAB2008,70,115245,43356,668,0,0,12206,171476
CRAB2008,71,82991,21221,3363,0,0,16193,123767
CRAB2008,72,78223,13283,1288,0,0,14652,107446
CRAB2008,73,100595,33486,1651,0,0,5461,141193
CRAB2008,74,67117,8283,1159,0,0,8708,85267
CRAB2008,75,53624,14307,984,0,0,4809,73724
CRAB2008,76,33939,15260,0,0,0,2430,51630
CRAB2008,77,30963,9087,1685,0,0,4199,45933
CRAB2008,78,36206,15190,0,0,0,11107,62503
CRAB2008,79,24735,3439,4278,0,0,0,32452
CRAB2008,80,11268,8724,0,0,0,6910,26901
CRAB2008,81,7424,11418,492,0,0,3298,22632
CRAB2008,82,19885,714,1716,0,0,1934,24249
CRAB2008,83,4931,930,0,0,0,653,6514
CRAB2008,84,1557,3442,0,0,0,0,4999
CRAB2008,85,17397,0,0,0,0,699,18096
CRAB2008,86,987,4511,0,0,0,1650,7148
CRAB2008,87,181,3813,1288,0,0,3593,8875
CRAB2008,88,5894,0,819,0,0,0,6712
CRAB2008,89,1230,987,0,0,0,0,2218
CRAB2008,90,0,3164,0,0,0,0,3164
CRAB2008,91,13449,0,0,0,0,0,13449
CRAB2008,92,0,949,0,0,0,0,949
CRAB2008,93,0,3164,0,0,0,0,3164
CRAB2008,94,963,0,0,0,0,0,963
CRAB2008,95,658,0,0,0,0,0,658
CRAB2008,98,0,0,949,0,0,0,949
CRAB2009,5,0,14013,0,0,0,0,14013
CRAB2009,6,0,8408,0,0,0,0,8408
CRAB2009,7,0,5605,0,0,0,0,5605
CRAB2009,19,866,8408,0,0,0,0,9273
CRAB2009,20,0,2803,0,0,0,0,2803
CRAB2009,21,6781,5605,0,0,0,0,12386
CRAB2009,22,0,7302,0,0,0,0,7302
CRAB2009,23,0,0,0,0,0,1570,1570
CRAB2009,24,0,4499,0,0,0,3139,7639
CRAB2009,25,0,1975,0,0,0,7848,9823
CRAB2009,26,2658,0,0,0,0,3139,5798
CRAB2009,27,0,1697,0,0,0,0,1697
CRAB2009,28,4747,0,0,0,0,0,4747
CRAB2009,29,3361,1697,0,0,0,0,5058
CRAB2009,30,0,886,0,0,0,0,886
CRAB2009,31,10158,0,0,0,0,0,10158
CRAB2009,32,0,0,0,0,0,5985,5985
CRAB2009,33,3520,5086,0,0,0,0,8605
CRAB2009,34,9792,6645,863,0,0,0,17300
CRAB2009,35,7162,5889,2938,0,0,2992,18981
CRAB2009,36,2658,7049,0,0,0,0,9707
CRAB2009,37,31874,7150,5808,0,0,12985,57817
CRAB2009,38,41768,12678,10872,0,0,7732,73050
CRAB2009,39,32912,5025,7233,0,0,5985,51156
CRAB2009,40,90605,24461,14096,0,0,7732,136893
CRAB2009,41,93966,16113,18474,0,0,38009,166563
CRAB2009,42,109216,31135,16603,0,0,35166,192121
CRAB2009,43,164859,33136,12993,0,0,22032,233019
CRAB2009,44,152406,28811,18539,0,0,21636,221393
CRAB2009,45,225251,47565,10477,0,0,52960,336253
CRAB2009,46,190665,50529,11528,0,0,34985,287706
CRAB2009,47,146857,66218,12597,0,0,22248,247919
CRAB2009,48,189544,49371,9937,0,0,26829,275680
CRAB2009,49,117679,54732,15850,0,0,36655,224916
CRAB2009,50,153733,87180,14080,0,0,33217,288209
CRAB2009,51,162226,59915,15609,0,0,52520,290269
CRAB2009,52,201883,70537,15199,0,0,38725,326345
CRAB2009,53,227217,56341,15126,0,0,45610,344295
CRAB2009,54,191344,64543,17992,0,0,35459,309338
CRAB2009,55,260806,39864,7644,0,0,57958,366272
CRAB2009,56,329462,53016,10291,0,0,37206,429974
CRAB2009,57,288628,94631,9865,0,0,115062,508186
CRAB2009,58,294877,87620,8072,0,0,68602,459172
CRAB2009,59,355114,83105,5650,0,0,113968,557838
CRAB2009,60,299948,67361,5904,0,0,76015,449229
CRAB2009,61,287235,67041,4991,0,0,108019,467287
CRAB2009,62,273958,89688,4316,0,0,107711,475673
CRAB2009,63,258071,113848,970,0,0,81778,454668
CRAB2009,64,219928,109030,1941,0,0,123572,454471
CRAB2009,65,169538,84014,7118,0,0,147599,408270
CRAB2009,66,175035,78518,2238,0,0,131233,387025
CRAB2009,67,80187,61095,5017,0,0,97240,243539
CRAB2009,68,79052,33738,2531,0,0,82995,198316
CRAB2009,69,54345,45135,3061,0,0,113666,216207
CRAB2009,70,87114,26200,2429,0,0,65471,181215
CRAB2009,71,43239,27292,1581,0,0,72682,144794
CRAB2009,72,47521,16952,1791,0,0,50712,116976
CRAB2009,73,54613,12875,1023,0,0,39564,108075
CRAB2009,74,46859,13906,1159,0,0,44006,105930
CRAB2009,75,30052,8362,2067,0,0,7592,48072
CRAB2009,76,13681,6789,0,0,0,12971,33441
CRAB2009,77,20715,867,778,0,0,10402,32763
CRAB2009,78,26456,7059,3305,0,0,8009,44829
CRAB2009,79,7989,3303,1289,0,0,0,12580
CRAB2009,80,8135,11217,778,0,0,4466,24595
CRAB2009,81,4970,0,0,0,0,10236,15206
CRAB2009,82,8840,1111,1129,0,0,583,11663
CRAB2009,83,1552,6354,778,0,0,4513,13198
CRAB2009,84,15485,1162,0,0,0,1864,18511
CRAB2009,85,16237,9113,1023,0,0,1055,27429
CRAB2009,86,1130,0,0,0,0,0,1130
CRAB2009,88,0,867,0,0,0,0,867
CRAB2009,89,2974,0,0,0,0,0,2974
CRAB2009,90,743,0,0,0,0,0,743
CRAB2009,91,0,963,0,0,0,0,963
CRAB2009,93,0,0,492,0,0,0,492
CRAB2009,94,0,0,1023,0,0,0,1023
CRAB2009,99,0,1865,0,0,0,0,1865
CRAB2010,19,1232,0,0,0,0,0,1232
CRAB2010,22,283,0,0,0,0,0,283
CRAB2010,23,4622,0,0,0,0,0,4622
CRAB2010,26,486,0,0,0,0,0,486
CRAB2010,29,1926,773,0,0,0,0,2699
CRAB2010,30,2400,773,0,0,0,0,3173
CRAB2010,31,3099,4407,0,0,0,0,7506
CRAB2010,32,0,55262,0,0,0,0,55262
CRAB2010,33,3790,51428,0,0,0,0,55218
CRAB2010,34,0,121976,1187,0,0,0,123163
CRAB2010,35,0,121839,0,0,0,0,121839
CRAB2010,36,1419,172051,8499,0,0,0,181969
CRAB2010,37,28784,167920,10225,0,0,0,206929
CRAB2010,38,2428,146106,9998,0,0,0,158531
CRAB2010,39,19431,117030,20524,0,0,1929,158913
CRAB2010,40,45244,81474,13990,0,0,1929,142638
CRAB2010,41,39556,46434,18666,0,0,0,104656
CRAB2010,42,76293,59227,17070,0,0,2628,155218
CRAB2010,43,73454,34864,23535,0,0,3858,135712
CRAB2010,44,44131,56255,6199,0,0,1570,108154
CRAB2010,45,194295,63003,5301,0,0,2879,265477
CRAB2010,46,107534,53307,18138,0,0,3793,182772
CRAB2010,47,144357,55200,7539,0,0,1929,209025
CRAB2010,48,224616,77725,12588,0,0,3863,318792
CRAB2010,49,38044,76752,32133,0,0,1860,148789
CRAB2010,50,326777,81142,35361,0,0,6039,449319
CRAB2010,51,412740,75639,18425,0,0,6354,513158
CRAB2010,52,321235,79277,17963,0,0,26211,444686
CRAB2010,53,436956,108617,8960,0,0,22473,577005
CRAB2010,54,693947,108560,5960,0,0,22667,831134
CRAB2010,55,408300,114429,13854,0,0,20748,557331
CRAB2010,56,248143,93704,12165,0,0,26541,380554
CRAB2010,57,572877,125162,18158,0,0,35304,751501
CRAB2010,58,196114,89328,12580,0,0,53205,351228
CRAB2010,59,123144,65833,4730,0,0,53945,247652
CRAB2010,60,430106,109099,19800,0,0,22729,581734
CRAB2010,61,553049,130350,5047,0,0,43398,731844
CRAB2010,62,268319,87869,4417,0,0,43975,404581
CRAB2010,63,184916,68434,8197,0,0,30403,291950
CRAB2010,64,312051,26291,6212,0,0,32895,377449
CRAB2010,65,341745,42891,9737,0,0,33597,427970
CRAB2010,66,159685,44998,7303,0,0,58794,270779
CRAB2010,67,195796,41941,6661,0,0,27561,271959
CRAB2010,68,86679,22542,5027,0,0,18703,132952
CRAB2010,69,119951,19648,2807,0,0,13452,155858
CRAB2010,70,278816,31159,3266,0,0,13724,326964
CRAB2010,71,54925,28586,0,0,0,25561,109073
CRAB2010,72,220429,4549,1311,0,0,13643,239931
CRAB2010,73,57608,10774,2926,0,0,13988,85296
CRAB2010,74,41339,14693,1227,0,0,6173,63432
CRAB2010,75,30249,5069,835,0,0,6492,42645
CRAB2010,76,9600,0,835,0,0,11252,21687
CRAB2010,77,35560,1927,1975,0,0,0,39463
CRAB2010,78,12453,0,0,0,0,12550,25003
CRAB2010,79,197130,773,0,0,0,3844,201747
CRAB2010,80,12046,705,0,0,0,0,12751
CRAB2010,81,3351,0,700,0,0,965,5016
CRAB2010,82,6494,8752,0,0,0,2210,17456
CRAB2010,83,881,0,0,0,0,0,881
CRAB2010,84,4544,0,5691,0,0,0,10234
CRAB2010,85,3758,860,0,0,0,0,4618
CRAB2010,86,0,0,1270,0,0,0,1270
CRAB2010,87,1792,0,0,0,0,2872,4665
CRAB2010,88,5099,5147,819,0,0,0,11064
CRAB2010,90,3798,0,0,0,0,1261,5058
CRAB2010,91,0,2939,0,0,0,0,2939
CRAB2010,93,456,0,0,0,0,0,456
CRAB2010,94,0,0,819,0,0,0,819
CRAB2010,95,0,987,0,0,0,0,987
CRAB2010,98,0,0,1187,0,0,0,1187
CRAB2010,99,18228,0,0,0,0,0,18228
CRAB2010,113,1241,0,0,0,0,0,1241
CRAB2011,5,0,68172,0,0,0,0,68172
CRAB2011,6,0,818063,0,0,0,0,818063
CRAB2011,7,0,175611,0,0,0,0,175611
CRAB2011,8,0,84722,0,0,0,0,84722
CRAB2011,24,0,0,835,0,0,0,835
CRAB2011,25,567,0,0,0,0,0,567
CRAB2011,27,5978,0,1078,0,0,0,7057
CRAB2011,28,0,0,1078,0,0,0,1078
CRAB2011,29,567,0,0,0,0,0,567
CRAB2011,30,567,0,0,0,0,0,567
CRAB2011,32,0,2424,0,0,0,0,2424
CRAB2011,33,4747,0,0,0,0,0,4747
CRAB2011,34,949,4848,0,0,0,0,5797
CRAB2011,35,405,16864,256,0,0,0,17525
CRAB2011,36,567,4848,5692,0,0,0,11106
CRAB2011,37,1642,145688,4102,0,0,0,151433
CRAB2011,38,23172,14488,4537,0,0,0,42197
CRAB2011,39,3285,12933,6812,0,0,0,23030
CRAB2011,40,28433,31651,14540,0,0,0,74624
CRAB2011,41,25818,169330,15531,0,0,0,210679
CRAB2011,42,61443,307493,17020,0,0,0,385956
CRAB2011,43,42586,471222,20363,0,0,9857,544027
CRAB2011,44,53789,500304,9764,0,0,2260,566117
CRAB2011,45,76032,669162,13196,0,0,19507,777897
CRAB2011,46,89419,863468,21815,0,0,19467,994168
CRAB2011,47,104093,622557,14835,0,0,28661,770146
CRAB2011,48,112018,1124307,16939,0,0,28547,1281810
CRAB2011,49,120307,483178,28677,0,0,30219,662382
CRAB2011,50,177053,980954,28149,0,0,25740,1211896
CRAB2011,51,138939,443357,34184,0,0,32184,648663
CRAB2011,52,307405,591015,18383,0,0,28709,945512
CRAB2011,53,199430,454871,21845,0,0,34758,710904
CRAB2011,54,306315,209881,16016,0,0,34907,567119
CRAB2011,55,271469,161025,10625,0,0,36927,480045
CRAB2011,56,255715,148208,8025,0,0,57931,469878
CRAB2011,57,230275,160842,14525,0,0,70018,475660
CRAB2011,58,271538,348399,7210,0,0,56871,684017
CRAB2011,59,192690,140781,8069,0,0,99379,440918
CRAB2011,60,266351,83086,7104,0,0,103483,460024
CRAB2011,61,176035,80713,8047,0,0,77923,342718
CRAB2011,62,272934,60080,5261,0,0,69646,407921
CRAB2011,63,192691,198277,8703,0,0,52431,452102
CRAB2011,64,184938,40310,8659,0,0,45698,279606
CRAB2011,65,168275,49260,13285,0,0,34863,265683
CRAB2011,66,141275,24515,5138,0,0,23666,194594
CRAB2011,67,146140,16817,6181,0,0,26044,195182
CRAB2011,68,136758,32023,4322,0,0,15094,188196
CRAB2011,69,90332,6117,10839,0,0,5409,112698
CRAB2011,70,59965,18569,4494,0,0,13995,97023
CRAB2011,71,76178,10880,11133,0,0,13188,111379
CRAB2011,72,28634,8405,3198,0,0,8801,49038
CRAB2011,73,30287,3338,3808,0,0,13921,51354
CRAB2011,74,51495,765,819,0,0,12819,65897
CRAB2011,75,15070,9617,1948,0,0,4435,31069
CRAB2011,76,17798,2965,819,0,0,1899,23481
CRAB2011,77,17955,939,4703,0,0,0,23596
CRAB2011,78,29175,765,984,0,0,2585,33509
CRAB2011,79,4563,939,0,0,0,653,6155
CRAB2011,80,3813,0,0,0,0,0,3813
CRAB2011,81,2978,0,778,0,0,0,3756
CRAB2011,82,4124,0,0,0,0,1439,5563
CRAB2011,83,1196,0,1637,0,0,4435,7269
CRAB2011,84,1673,641,0,0,0,0,2314
CRAB2011,85,0,1647,0,0,0,0,1647
CRAB2011,86,892,1225,0,0,0,4435,6552
CRAB2011,87,5059,0,0,0,0,0,5059
CRAB2011,89,1145,1364,0,0,0,0,2508
CRAB2011,91,0,0,0,0,0,1261,1261
CRAB2011,92,1241,0,0,0,0,0,1241
CRAB2011,93,911,0,0,0,0,0,911
CRAB2011,94,477,0,0,0,0,0,477
CRAB2011,96,9118,0,0,0,0,0,9118
CRAB2011,97,9118,0,0,0,0,0,9118
CRAB2012,20,3638,0,0,0,0,0,3638
CRAB2012,22,2853,0,0,0,0,0,2853
CRAB2012,24,8447,0,0,0,0,0,8447
CRAB2012,25,3005,0,0,0,0,0,3005
CRAB2012,26,2701,0,0,0,0,0,2701
CRAB2012,27,2088,0,0,0,0,0,2088
CRAB2012,28,0,0,0,0,0,1570,1570
CRAB2012,29,4747,0,0,0,0,0,4747
CRAB2012,30,2701,0,0,0,0,0,2701
CRAB2012,31,1517,0,0,0,0,0,1517
CRAB2012,32,7350,0,0,0,0,0,7350
CRAB2012,33,0,19789,0,0,0,0,19789
CRAB2012,34,567,20620,0,0,0,0,21187
CRAB2012,35,14321,27093,0,0,0,0,41414
CRAB2012,36,4382,23645,2448,0,0,0,30476
CRAB2012,37,16259,28412,4621,0,0,0,49293
CRAB2012,38,10171,45589,2973,0,0,0,58733
CRAB2012,39,17734,38599,14815,0,0,3544,74691
CRAB2012,40,19190,78501,7234,0,0,0,104926
CRAB2012,41,62413,55149,8375,0,0,6070,132006
CRAB2012,42,28007,44692,13745,0,0,0,86445
CRAB2012,43,46005,77330,8011,0,0,0,131346
CRAB2012,44,55088,70119,7455,0,0,0,132662
CRAB2012,45,50373,120151,2655,0,0,1791,174970
CRAB2012,46,44698,108450,767,0,0,3822,157737
CRAB2012,47,37682,137421,2684,0,0,0,177787
CRAB2012,48,67420,243916,7495,0,0,7390,326221
CRAB2012,49,77755,404803,9987,0,0,11971,504516
CRAB2012,50,130843,439734,6278,0,0,16953,593808
CRAB2012,51,147780,453033,29077,0,0,31249,661138
CRAB2012,52,155646,477540,14465,0,0,42098,689750
CRAB2012,53,219924,495422,27167,0,0,48004,790518
CRAB2012,54,241394,481665,30097,0,0,63360,816516
CRAB2012,55,215294,478769,31689,0,0,83052,808803
CRAB2012,56,177541,443638,25893,0,0,86861,733932
CRAB2012,57,185775,400214,39542,0,0,86573,712103
CRAB2012,58,192032,390258,47577,0,0,98193,728060
CRAB2012,59,319916,234219,40523,0,0,114018,708676
CRAB2012,60,271351,254022,47786,0,0,114574,687733
CRAB2012,61,256520,187246,25801,0,0,67461,537029
CRAB2012,62,213874,189834,36978,0,0,77132,517818
CRAB2012,63,235703,168607,24675,0,0,86808,515793
CRAB2012,64,227063,186674,15402,0,0,27939,457077
CRAB2012,65,155550,149842,10805,0,0,35033,351230
CRAB2012,66,134133,89431,12269,0,0,53552,289386
CRAB2012,67,123031,99251,17119,0,0,36085,275486
CRAB2012,68,121807,42590,17596,0,0,70920,252913
CRAB2012,69,57442,52296,9083,0,0,23501,142322
CRAB2012,70,63033,9381,3084,0,0,25748,101246
CRAB2012,71,74803,9787,6107,0,0,30229,120926
CRAB2012,72,34076,10928,4916,0,0,8287,58207
CRAB2012,73,21186,7752,4047,0,0,2907,35890
CRAB2012,74,33666,17072,3478,0,0,10906,65122
CRAB2012,75,23253,3965,1406,0,0,6504,35129
CRAB2012,76,28889,4778,3484,0,0,0,37151
CRAB2012,77,11599,949,5085,0,0,5813,23447
CRAB2012,78,12089,8713,1637,0,0,4528,26967
CRAB2012,79,11384,0,819,0,0,948,13151
CRAB2012,80,10966,3499,2581,0,0,0,17046
CRAB2012,81,3428,921,875,0,0,0,5223
CRAB2012,82,2427,564,0,0,0,4554,7545
CRAB2012,83,0,6384,1288,0,0,5063,12735
CRAB2012,84,5165,0,819,0,0,0,5984
CRAB2012,88,0,1622,0,0,0,0,1622
CRAB2012,90,0,0,0,0,0,14829,14829
CRAB2012,91,1149,0,819,0,0,0,1968
CRAB2012,92,1729,0,0,0,0,0,1729
CRAB2012,93,475,0,0,0,0,0,475
CRAB2012,94,8378,0,0,0,0,0,8378
CRAB2012,95,0,949,0,0,0,0,949
CRAB2012,96,3688,0,0,0,0,0,3688
CRAB2012,98,803,0,0,0,0,0,803
CRAB2012,99,0,0,767,0,0,0,767
CRAB2012,100,2432,0,0,0,0,0,2432
CRAB2013,6,0,4716,0,0,0,0,4716
CRAB2013,7,0,27067,0,0,0,0,27067
CRAB2013,8,0,1785,0,0,0,0,1785
CRAB2013,9,0,3724,0,0,0,0,3724
CRAB2013,10,0,5509,0,0,0,0,5509
CRAB2013,12,14285,0,0,0,0,0,14285
CRAB2013,13,14285,0,1449,0,0,0,15734
CRAB2013,14,14285,0,4346,0,0,0,18631
CRAB2013,15,49998,0,1449,0,0,0,51446
CRAB2013,16,57702,0,1449,0,0,0,59151
CRAB2013,17,66014,0,1449,0,0,1570,69033
CRAB2013,18,14069,10499,1449,0,0,0,26017
CRAB2013,19,23611,13406,0,0,0,1570,38587
CRAB2013,20,28623,40219,0,0,0,1570,70411
CRAB2013,21,107162,80437,0,0,0,1570,189169
CRAB2013,22,44829,39889,3622,0,0,3139,91478
CRAB2013,23,34937,72283,7721,0,0,0,114942
CRAB2013,24,72130,53295,3924,0,0,1570,130918
CRAB2013,25,79197,69806,10167,0,0,0,159171
CRAB2013,26,47542,30342,13417,0,0,1570,92870
CRAB2013,27,9397,56030,12368,0,0,0,77795
CRAB2013,28,24938,44292,9464,0,0,0,78695
CRAB2013,29,21587,39889,9896,0,0,2421,73793
CRAB2013,30,39932,14325,13666,0,0,0,67923
CRAB2013,31,2355,6124,24436,0,0,0,32916
CRAB2013,32,15528,778,13390,0,0,0,29696
CRAB2013,33,3220,5556,5105,0,0,0,13881
CRAB2013,34,9645,9247,5105,0,0,0,23997
CRAB2013,35,17898,13176,5105,0,0,0,36179
CRAB2013,36,13189,11393,0,0,0,0,24581
CRAB2013,37,32890,23464,0,0,0,0,56355
CRAB2013,38,69536,20376,2322,0,0,0,92234
CRAB2013,39,78332,26252,2347,0,0,0,106931
CRAB2013,40,127026,25956,2448,0,0,0,155430
CRAB2013,41,274511,11214,3906,0,0,1327,290959
CRAB2013,42,386790,22832,8932,0,0,705,419259
CRAB2013,43,199247,15633,7358,0,0,0,222237
CRAB2013,44,299326,16617,7351,0,0,0,323293
CRAB2013,45,384026,27443,8223,0,0,0,419692
CRAB2013,46,260269,33095,4195,0,0,3544,301102
CRAB2013,47,204287,44571,4901,0,0,4021,257781
CRAB2013,48,197591,38250,4982,0,0,2130,242953
CRAB2013,49,198422,67619,4457,0,0,3863,274362
CRAB2013,50,111031,75327,2582,0,0,5674,194614
CRAB2013,51,141332,148736,7147,0,0,32146,329361
CRAB2013,52,151321,124247,7290,0,0,22744,305602
CRAB2013,53,118911,229085,7807,0,0,30627,386429
CRAB2013,54,154542,203567,8493,0,0,23215,389817
CRAB2013,55,166897,168175,10359,0,0,95405,440836
CRAB2013,56,212940,232484,8788,0,0,70451,524663
CRAB2013,57,264185,180360,9309,0,0,36307,490161
CRAB2013,58,294329,215411,4904,0,0,52884,567528
CRAB2013,59,232651,274081,4887,0,0,51226,562845
CRAB2013,60,251546,248023,3941,0,0,42762,546272
CRAB2013,61,200150,148130,6339,0,0,94426,449045
CRAB2013,62,333471,110679,17386,0,0,126912,588449
CRAB2013,63,228522,229033,14310,0,0,132682,604547
CRAB2013,64,213467,196649,3791,0,0,84477,498384
CRAB2013,65,278154,89121,4236,0,0,35307,406817
CRAB2013,66,152837,65973,11234,0,0,80275,310320
CRAB2013,67,195926,39811,13932,0,0,32965,282634
CRAB2013,68,231714,39776,3556,0,0,41452,316498
CRAB2013,69,153373,15737,5761,0,0,57293,232164
CRAB2013,70,93226,15488,6702,0,0,24045,139461
CRAB2013,71,77148,6413,5743,0,0,5060,94364
CRAB2013,72,111927,4023,0,0,0,3987,119938
CRAB2013,73,58423,3661,4549,0,0,3496,70129
CRAB2013,74,23747,2180,5398,0,0,6623,37948
CRAB2013,75,17097,1105,1288,0,0,4369,23860
CRAB2013,76,27535,0,1630,0,0,0,29164
CRAB2013,77,19556,2075,0,0,0,2532,24162
CRAB2013,78,4943,1220,1291,0,0,0,7455
CRAB2013,79,7487,0,778,0,0,0,8265
CRAB2013,80,44917,1227,0,0,0,0,46144
CRAB2013,81,19725,0,1001,0,0,0,20726
CRAB2013,82,22502,0,0,0,0,0,22502
CRAB2013,83,369,0,0,0,0,0,369
CRAB2013,84,8397,0,1452,0,0,0,9849
CRAB2013,90,795,0,0,0,0,0,795
CRAB2013,96,0,936,0,0,0,0,936
CRAB2013,98,0,705,0,0,0,0,705
CRAB2013,100,0,1296,1452,0,0,0,2748
CRAB2014,17,15424,0,0,0,0,0,15424
CRAB2014,22,1044,0,0,0,0,0,1044
CRAB2014,23,20334,0,0,0,0,0,20334
CRAB2014,24,27124,0,0,0,0,0,27124
CRAB2014,26,0,1258,939,0,0,0,2196
CRAB2014,27,5430,0,0,0,0,0,5430
CRAB2014,28,3798,0,0,0,0,0,3798
CRAB2014,29,4839,0,0,0,0,0,4839
CRAB2014,30,16900,0,6331,0,0,0,23231
CRAB2014,31,27199,0,8460,0,0,0,35660
CRAB2014,32,88630,18072,16272,0,0,6185,129160
CRAB2014,33,98419,22339,16606,0,0,17912,155275
CRAB2014,34,91740,99990,37191,0,0,24741,253662
CRAB2014,35,150388,76414,41337,0,0,12370,280510
CRAB2014,36,160936,189881,27936,0,0,19458,398211
CRAB2014,37,216603,114018,20019,0,0,10048,360688
CRAB2014,38,201512,164865,29545,0,0,29934,425857
CRAB2014,39,172856,262858,25454,0,0,10117,471285
CRAB2014,40,236056,110842,21533,0,0,12294,380725
CRAB2014,41,279851,225468,17123,0,0,27010,549452
CRAB2014,42,242078,137964,17642,0,0,10671,408355
CRAB2014,43,212917,155291,18777,0,0,15547,402532
CRAB2014,44,252798,134278,12516,0,0,4788,404380
CRAB2014,45,243601,247716,10060,0,0,23610,524988
CRAB2014,46,169551,131101,1693,0,0,12361,314707
CRAB2014,47,175498,111204,14956,0,0,29885,331544
CRAB2014,48,170537,103488,5844,0,0,15590,295458
CRAB2014,49,96005,120737,8188,0,0,13155,238086
CRAB2014,50,100300,80739,9915,0,0,11751,202704
CRAB2014,51,126148,70912,21383,0,0,25092,243535
CRAB2014,52,144760,67835,12464,0,0,13516,238574
CRAB2014,53,178469,34056,17023,0,0,13989,243538
CRAB2014,54,94061,100013,24147,0,0,7706,225928
CRAB2014,55,232558,36305,12841,0,0,21588,303292
CRAB2014,56,161852,69804,15838,0,0,23679,271173
CRAB2014,57,343392,50463,5541,0,0,26204,425601
CRAB2014,58,408780,99016,16753,0,0,21491,546040
CRAB2014,59,399664,105754,16711,0,0,28395,550524
CRAB2014,60,138873,65608,7222,0,0,35088,246791
CRAB2014,61,117410,71277,14692,0,0,56888,260267
CRAB2014,62,146412,69439,10388,0,0,58033,284272
CRAB2014,63,212756,71508,14153,0,0,33438,331855
CRAB2014,64,291283,104835,4771,0,0,62275,463164
CRAB2014,65,198601,47179,15418,0,0,38867,300066
CRAB2014,66,124140,30918,12838,0,0,61492,229388
CRAB2014,67,162855,27899,8164,0,0,108314,307232
CRAB2014,68,330717,22615,3421,0,0,58605,415358
CRAB2014,69,171790,15373,14820,0,0,53532,255514
CRAB2014,70,286997,11690,11437,0,0,34061,344185
CRAB2014,71,166426,14235,9590,0,0,27588,217840
CRAB2014,72,80919,11602,7180,0,0,25553,125254
CRAB2014,73,89383,11123,7842,0,0,15264,123612
CRAB2014,74,68107,2153,2851,0,0,5387,78497
CRAB2014,75,272471,1170,11005,0,0,8714,293360
CRAB2014,76,31944,2449,2805,0,0,0,37198
CRAB2014,77,84972,0,4390,0,0,1139,90501
CRAB2014,78,3242,0,5236,0,0,0,8478
CRAB2014,79,12471,0,8358,0,0,0,20829
CRAB2014,80,56817,963,3712,0,0,0,61492
CRAB2014,81,8372,0,994,0,0,4661,14026
CRAB2014,82,1942,0,2153,0,0,0,4095
CRAB2014,83,2846,1492,1201,0,0,0,5539
CRAB2014,85,0,0,3194,0,0,0,3194
CRAB2014,88,0,0,4215,0,0,0,4215
CRAB2014,89,2208,0,0,0,0,0,2208
CRAB2014,90,65394,0,6388,0,0,0,71782
CRAB2014,93,365,0,0,0,0,0,365
CRAB2014,95,816,0,0,0,0,0,816
CRAB2014,101,477,0,0,0,0,0,477
