race_code,common_name,year,haul,haul_date,vessel,station,area_km2,district,section,start_latitude,start_longitude,avg_depth_fm,tow_distance_km,net_width_km,area_swept_km2,total_weight_kg,total_number_caught
21720,Pacific cod,1988,88010001,7/18/1988,Resolution,CHJ,11.3,1,1,57.743,-152.394,35,1.9,0.0122,0.02258,14.52,6
21720,Pacific cod,1988,88010002,7/18/1988,Resolution,CHE,20.6,1,1,57.6775,-152.4592,12,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1988,88010003,7/18/1988,Resolution,CHA,5.5,1,1,57.6173,-152.4343,30,1.9,0.0122,0.02258,9.53,3
21720,Pacific cod,1988,88010004,7/18/1988,Resolution,CHB,7.9,1,1,57.6417,-152.3995,43,1.9,0.0122,0.02258,16.78,5
21720,Pacific cod,1988,88010005,7/18/1988,Resolution,CHF,12.7,1,1,57.6913,-152.3333,79,1.9,0.0122,0.02258,4.54,1
21720,Pacific cod,1988,88010006,7/19/1988,Resolution,CHK,8.6,1,1,57.7178,-152.3082,83,1.9,0.0122,0.02258,21.77,8
21720,Pacific cod,1988,88010007,7/19/1988,Resolution,CHL,14.1,1,1,57.721,-152.2617,90,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1988,88020218,8/5/1988,Resolution,MOV,15.2,2,2,54.7922,-163.187,47,1.9,0.0122,0.02258,83.46,53
21720,Pacific cod,1988,88020219,8/5/1988,Resolution,MOW,21.4,2,2,54.795,-163.0997,20,1.7,0.0122,0.02032,481.27,240
21720,Pacific cod,1988,88020220,8/5/1988,Resolution,87,88.4,2,2,54.7697,-162.9658,44,1.9,0.0122,0.02258,27.22,14
21720,Pacific cod,1988,88020221,8/5/1988,Resolution,98,89.5,2,2,54.7852,-162.8898,29,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1988,88020222,8/5/1988,Resolution,97,86.5,2,2,54.8545,-162.8395,23,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1988,88020223,8/5/1988,Resolution,MOP,22.3,2,2,54.8497,-162.9768,41,1.9,0.0122,0.02258,128.37,132
21720,Pacific cod,1988,88020224,8/5/1988,Resolution,MOO,21.4,2,2,54.8692,-163.0205,47,1.9,0.0122,0.02258,31.75,12
21720,Pacific cod,1988,88020225,8/5/1988,Resolution,MOS,21.4,2,2,54.8378,-163.0882,47,1.9,0.0122,0.02258,31.75,9
21720,Pacific cod,1988,88020226,8/5/1988,Resolution,MOR,18.5,2,2,54.8375,-163.1555,49,1.9,0.0122,0.02258,487.62,292
21720,Pacific cod,1988,88020227,8/6/1988,Resolution,MOT,21.9,2,2,54.7898,-163.2868,50,1.5,0.0122,0.01806,89.81,48
21720,Pacific cod,1988,88020228,8/6/1988,Resolution,MOU,18.7,2,2,54.7985,-163.2512,48,1.9,0.0122,0.02258,116.12,60
21720,Pacific cod,1988,88020229,8/6/1988,Resolution,MOM,17.3,2,2,54.8643,-163.1667,23,1.9,0.0122,0.02258,1.81,16
21720,Pacific cod,1988,88020230,8/6/1988,Resolution,MON,21.3,2,2,54.8558,-163.1157,53,1.9,0.0122,0.02258,83.92,39
21720,Pacific cod,1988,88020231,8/6/1988,Resolution,MOJ,15.9,2,2,54.9057,-163.0655,38,1.9,0.0122,0.02258,131.09,135
21720,Pacific cod,1988,88020232,8/6/1988,Resolution,MOK,21.4,2,2,54.9087,-163.003,60,1.9,0.0122,0.02258,24.04,13
21720,Pacific cod,1988,88020233,8/6/1988,Resolution,MOL,21.4,2,2,54.9223,-162.9777,69,1.9,0.0122,0.02258,36.29,13
21720,Pacific cod,1988,88020234,8/6/1988,Resolution,MOI,16.9,2,2,54.9573,-162.9792,55,1.9,0.0122,0.02258,59.87,26
21720,Pacific cod,1988,88020235,8/6/1988,Resolution,MOG,17.6,2,2,54.9858,-162.9963,51,1.9,0.0122,0.02258,45.36,25
21720,Pacific cod,1988,88020236,8/7/1988,Resolution,MOC,20.2,2,2,55.0388,-163.1502,29,1.9,0.0122,0.02258,64.41,72
21720,Pacific cod,1988,88020237,8/7/1988,Resolution,MOA,17.8,2,2,55.0722,-163.1358,23,1.9,0.0122,0.02258,2.27,20
21720,Pacific cod,1988,88020238,8/7/1988,Resolution,MOB,18.5,2,2,55.0805,-163.0755,35,1.9,0.0122,0.02258,54.43,29
21720,Pacific cod,1988,88020239,8/7/1988,Resolution,MOD,16.1,2,2,55.047,-163.0723,23,1.9,0.0122,0.02258,60.33,29
21720,Pacific cod,1988,88020240,8/7/1988,Resolution,MOE,16.2,2,2,55.0207,-163.0227,49,1.9,0.0122,0.02258,47.17,23
21720,Pacific cod,1988,88020241,8/7/1988,Resolution,MOF,20,2,2,55.0107,-163.0802,43,1.9,0.0122,0.02258,39.46,34
21720,Pacific cod,1988,88020242,8/7/1988,Resolution,MOH,15.1,2,2,54.9623,-163.0052,57,1.9,0.0122,0.02258,34.02,10
21720,Pacific cod,1988,88020243,8/8/1988,Resolution,BEG,20.3,2,3,54.9792,-162.1938,45,1.9,0.0122,0.02258,22.68,14
21720,Pacific cod,1988,88020244,8/8/1988,Resolution,156,89.1,2,3,54.9777,-162.1107,51,1.9,0.0122,0.02258,33.11,14
21720,Pacific cod,1988,88020245,8/8/1988,Resolution,157,87.7,2,3,54.9213,-162.1293,42,1.9,0.0122,0.02258,66.68,49
21720,Pacific cod,1988,88020246,8/8/1988,Resolution,145B,32.7,2,3,54.8793,-162.1625,40,1.9,0.0122,0.02258,2.27,4
21720,Pacific cod,1988,88020247,8/9/1988,Resolution,COB,20.8,2,3,55.2282,-162.6045,30,1.9,0.0122,0.02258,9.98,5
21720,Pacific cod,1988,88020248,8/9/1988,Resolution,COC,14.2,2,3,55.2162,-162.561,30,1.9,0.0122,0.02258,0.45,0
21720,Pacific cod,1988,88020249,8/9/1988,Resolution,COE,20.2,2,3,55.1972,-162.5632,15,1.9,0.0122,0.02258,13.61,6
21720,Pacific cod,1988,88020250,8/9/1988,Resolution,COF,11.5,2,3,55.1708,-162.5327,21,1.3,0.0122,0.01581,59.42,28
21720,Pacific cod,1988,88020251,8/9/1988,Resolution,COG,11,2,3,55.1448,-162.4997,24,1.9,0.0122,0.02258,90.72,38
21720,Pacific cod,1988,88020252,8/9/1988,Resolution,COH,4.8,2,3,55.1227,-162.44,30,1.9,0.0122,0.02258,18.14,7
21720,Pacific cod,1988,88020253,8/10/1988,Resolution,COJ,20.8,2,3,55.0625,-162.5627,19,1.9,0.0122,0.02258,128.82,454
21720,Pacific cod,1988,88020254,8/10/1988,Resolution,COL,18.2,2,3,55.0278,-162.5195,31,1.9,0.0122,0.02258,3.18,4
21720,Pacific cod,1988,88020255,8/10/1988,Resolution,COP,9.2,2,3,55.0552,-162.5298,20,1.9,0.0122,0.02258,4.54,7
21720,Pacific cod,1988,88020256,8/10/1988,Resolution,COQ,20.6,2,3,55,-162.4922,22,1.9,0.0122,0.02258,2.27,4
21720,Pacific cod,1988,88020257,8/10/1988,Resolution,COM,18.5,2,3,55.0213,-162.478,34,1.9,0.0122,0.02258,6.8,7
21720,Pacific cod,1988,88020258,8/10/1988,Resolution,CON,14.6,2,3,55.0032,-162.3923,60,1.9,0.0122,0.02258,166.92,87
21720,Pacific cod,1988,88020259,8/10/1988,Resolution,COO,18.7,2,3,55.0058,-162.3532,62,1.1,0.0122,0.01355,195.05,130
21720,Pacific cod,1988,88020260,8/10/1988,Resolution,169,48.6,2,3,55.0162,-162.1237,50,1.9,0.0122,0.02258,66.23,30
21720,Pacific cod,1988,88020261,8/11/1988,Resolution,BEA,4.9,2,3,55.1343,-162.1872,18,1.9,0.0122,0.02258,1459.22,890
21720,Pacific cod,1988,88020262,8/11/1988,Resolution,BEB,10.3,2,3,55.1182,-162.1692,40,1.9,0.0122,0.02258,42.64,23
21720,Pacific cod,1988,88020263,8/11/1988,Resolution,BED,17.5,2,3,55.1002,-162.1707,49,1.9,0.0122,0.02258,40.82,29
21720,Pacific cod,1988,88020264,8/11/1988,Resolution,BEC,8.1,2,3,55.0972,-162.1847,39,1.9,0.0122,0.02258,161.48,116
21720,Pacific cod,1988,88020265,8/11/1988,Resolution,BEE,21.4,2,3,55.062,-162.157,42,1.9,0.0122,0.02258,11.34,7
21720,Pacific cod,1988,88020266,8/11/1988,Resolution,VOT,18.5,2,4,55.1105,-161.8648,45,1.9,0.0122,0.02258,362.88,240
21720,Pacific cod,1988,88020267,8/11/1988,Resolution,VOO,18.2,2,4,55.1773,-161.9517,42,1.9,0.0122,0.02258,47.63,18
21720,Pacific cod,1988,88020269,8/12/1988,Resolution,VOL,8.9,2,4,55.2288,-161.9965,37,1.9,0.0122,0.02258,123.83,46
21720,Pacific cod,1988,88020270,8/12/1988,Resolution,VOQ,15.9,2,4,55.1948,-161.8378,49,1.9,0.0122,0.02258,102.06,43
21720,Pacific cod,1988,88020271,8/12/1988,Resolution,VOR,21.1,2,4,55.1948,-161.7588,62,1.5,0.0122,0.01806,56.25,25
21720,Pacific cod,1988,88020272,8/12/1988,Resolution,VON,22.1,2,4,55.2247,-161.7557,61,1.9,0.0122,0.02258,207.75,104
21720,Pacific cod,1988,88020273,8/12/1988,Resolution,VOM,27.3,2,4,55.2277,-161.8258,52,1.9,0.0122,0.02258,21.32,9
21720,Pacific cod,1988,88020274,8/12/1988,Resolution,VOF,22.2,2,4,55.2593,-161.8272,53,1.9,0.0122,0.02258,37.19,16
21720,Pacific cod,1988,88020275,8/12/1988,Resolution,VOG,22.1,2,4,55.2588,-161.7715,58,1.9,0.0122,0.02258,298.01,131
21720,Pacific cod,1988,88020276,8/12/1988,Resolution,VOH,21.7,2,4,55.2767,-161.7158,56,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1988,88020277,8/12/1988,Resolution,VOI,21.2,2,4,55.2877,-161.6175,59,1.9,0.0122,0.02258,86.64,64
21720,Pacific cod,1988,88020278,8/12/1988,Resolution,VOJ,20.7,2,4,55.2925,-161.5447,48,1.9,0.0122,0.02258,570.63,180
21720,Pacific cod,1988,88020279,8/13/1988,Resolution,PAH,14.2,2,4,55.5352,-161.6162,20,1.9,0.0122,0.02258,30.84,22
21720,Pacific cod,1988,88020280,8/13/1988,Resolution,PAI,21.4,2,4,55.5085,-161.5948,18,1.9,0.0122,0.02258,9.07,4
21720,Pacific cod,1988,88020281,8/13/1988,Resolution,PAD,4.2,2,4,55.5533,-161.614,12,1.9,0.0122,0.02258,4.08,4
21721,Juvenile Cod,1988,88020281,8/13/1988,Resolution,PAD,4.2,2,4,55.5533,-161.614,12,1.9,0.0122,0.02258,13.61,3016
21720,Pacific cod,1988,88020282,8/13/1988,Resolution,PAA,2.9,2,4,55.588,-161.5595,10,1.9,0.0122,0.02258,5.44,19
21720,Pacific cod,1988,88020283,8/13/1988,Resolution,PAB,12.3,2,4,55.5878,-161.5257,12,1.9,0.0122,0.02258,4.54,4
21720,Pacific cod,1988,88020284,8/13/1988,Resolution,PAC,12,2,4,55.6057,-161.4398,13,1.9,0.0122,0.02258,21.77,18
21720,Pacific cod,1988,88020285,8/13/1988,Resolution,PAG,5.3,2,4,55.5845,-161.4373,12,1.9,0.0122,0.02258,10.43,19
21720,Pacific cod,1988,88020286,8/13/1988,Resolution,PAF,20.8,2,4,55.581,-161.4923,17,1.9,0.0122,0.02258,19.96,14
21720,Pacific cod,1988,88020287,8/13/1988,Resolution,PAE,16.7,2,4,55.5713,-161.5708,12,1.9,0.0122,0.02258,31.75,51
21721,Juvenile Cod,1988,88020287,8/13/1988,Resolution,PAE,16.7,2,4,55.5713,-161.5708,12,1.9,0.0122,0.02258,3.18,589
21720,Pacific cod,1988,88020288,8/13/1988,Resolution,PAJ,16.9,2,4,55.5403,-161.5263,18,1.9,0.0122,0.02258,9.98,9
21720,Pacific cod,1988,88020289,8/14/1988,Resolution,PAL,18.4,2,4,55.5003,-161.6077,43,1.7,0.0122,0.02032,238.14,216
21720,Pacific cod,1988,88020290,8/14/1988,Resolution,PAO,27,2,4,55.4547,-161.6435,56,1.9,0.0122,0.02258,275.79,214
21720,Pacific cod,1988,88020291,8/14/1988,Resolution,PAR,39.8,2,4,55.4238,-161.673,58,1.9,0.0122,0.02258,122.02,54
21720,Pacific cod,1988,88020292,8/14/1988,Resolution,PAU,21.4,2,4,55.3787,-161.6832,67,1.9,0.0122,0.02258,76.2,42
21720,Pacific cod,1988,88020293,8/14/1988,Resolution,PAT,13,2,4,55.3722,-161.7178,42,0.9,0.0122,0.01129,35.83,20
21720,Pacific cod,1988,88020294,8/14/1988,Resolution,VOA,22.1,2,4,55.3233,-161.7445,50,1.9,0.0122,0.02258,1218.36,583
21720,Pacific cod,1988,88020295,8/14/1988,Resolution,VOB,21.4,2,4,55.3078,-161.6875,56,1.9,0.0122,0.02258,44,13
21720,Pacific cod,1988,88020296,8/14/1988,Resolution,VOC,22.1,2,4,55.32,-161.623,54,1.9,0.0122,0.02258,30.84,15
21720,Pacific cod,1988,88020297,8/14/1988,Resolution,PAV,20.6,2,4,55.3465,-161.5852,53,1.9,0.0122,0.02258,51.26,26
21720,Pacific cod,1988,88020298,8/14/1988,Resolution,PAS,11.3,2,4,55.4002,-161.5937,47,1.9,0.0122,0.02258,15.88,7
21720,Pacific cod,1988,88020299,8/15/1988,Resolution,PAM,21.4,2,4,55.4853,-161.5523,33,1.9,0.0122,0.02258,45.81,27
21720,Pacific cod,1988,88020300,8/15/1988,Resolution,PAN,8.1,2,4,55.4758,-161.524,21,1.7,0.0122,0.02032,36.29,18
21720,Pacific cod,1988,88020302,8/15/1988,Resolution,PAP,20.8,2,4,55.4507,-161.5993,41,1.9,0.0122,0.02258,18.6,13
21720,Pacific cod,1988,88020303,8/15/1988,Resolution,PAWA,15.4,2,4,55.3702,-161.5573,38,1.9,0.0122,0.02258,123.38,131
21720,Pacific cod,1988,88020304,8/15/1988,Resolution,VOD,20.8,2,4,55.3128,-161.5483,54,1.9,0.0122,0.02258,232.7,103
21720,Pacific cod,1988,88020305,8/15/1988,Resolution,VOE,20.8,2,4,55.3185,-161.4728,35,1.9,0.0122,0.02258,9.07,7
21720,Pacific cod,1988,88020306,8/16/1988,Resolution,VOK,21.4,2,4,55.2858,-161.4712,28,0.9,0.0122,0.01129,56.7,41
21720,Pacific cod,1988,88020307,8/16/1988,Resolution,228,12.8,2,4,55.2695,-161.3128,40,1.9,0.0122,0.02258,27.22,7
21720,Pacific cod,1988,88020308,8/16/1988,Resolution,278,71.4,2,5,55.383,-160.9137,43,1.9,0.0122,0.02258,657.72,193
21720,Pacific cod,1988,88020309,8/16/1988,Resolution,BVC,18.9,2,5,55.416,-160.9323,77,1.9,0.0122,0.02258,69.85,53
21720,Pacific cod,1988,88020310,8/16/1988,Resolution,BVA,13.5,2,5,55.477,-160.9147,25,1.9,0.0122,0.02258,4.08,1
21720,Pacific cod,1988,88020311,8/17/1988,Resolution,261,63,2,5,55.3847,-160.9807,24,1.9,0.0122,0.02258,86.18,36
21720,Pacific cod,1988,88020312,8/17/1988,Resolution,245,21,2,4,55.2778,-161.1955,37,1.9,0.0122,0.02258,259,268
21720,Pacific cod,1988,88020313,8/17/1988,Resolution,246,86.4,2,4,55,-161.2005,0,0.9,0.0122,0.01129,0,0
21720,Pacific cod,1988,88020314,8/17/1988,Resolution,264,87.1,2,4,55.11,-161.0387,73,1.9,0.0122,0.02258,123.38,35
21720,Pacific cod,1988,88020315,8/17/1988,Resolution,263,86.7,2,4,55.1857,-161.0395,60,1.9,0.0122,0.02258,12.7,3
21720,Pacific cod,1988,88020316,8/17/1988,Resolution,BVD,25.3,2,5,55.4527,-160.8985,49,1.3,0.0122,0.01581,20.41,15
21720,Pacific cod,1988,88020317,8/17/1988,Resolution,BVB,14,2,5,55.4777,-160.8902,23,1.9,0.0122,0.02258,11.34,5
21720,Pacific cod,1988,88020318,8/18/1988,Resolution,329,81.2,2,5,55.454,-160.4517,85,1.1,0.0122,0.01355,45.36,16
21720,Pacific cod,1988,88020319,8/18/1988,Resolution,311,55.5,2,5,55.4428,-160.5545,74,1.9,0.0122,0.02258,41.73,13
21720,Pacific cod,1988,88020320,8/18/1988,Resolution,BAF,9.4,2,5,55.4852,-160.568,47,1.7,0.0122,0.02032,4.54,2
21720,Pacific cod,1988,88020321,8/18/1988,Resolution,BAD,8.3,2,5,55.5078,-160.5835,53,1.9,0.0122,0.02258,20.41,8
21720,Pacific cod,1988,88020322,8/18/1988,Resolution,BAA,12,2,5,55.537,-160.6853,18,1.9,0.0122,0.02258,15.88,6
21720,Pacific cod,1988,88020323,8/18/1988,Resolution,BAC,16.9,2,5,55.5258,-160.6238,52,1.9,0.0122,0.02258,8.62,5
21720,Pacific cod,1988,88020324,8/18/1988,Resolution,BAE,12.7,2,5,55.4935,-160.6142,62,1.9,0.0122,0.02258,5.44,3
21720,Pacific cod,1988,88020325,8/18/1988,Resolution,312A,22.3,2,5,55.4077,-160.5817,44,1.3,0.0122,0.01581,146.97,92
21720,Pacific cod,1988,88010008,8/23/1988,Resolution,859,85.7,1,3,56.3322,-154.0857,47,1.9,0.0122,0.02258,16.78,9
21720,Pacific cod,1988,88010009,8/23/1988,Resolution,858,85.7,1,3,56.3137,-154.22,50,1.9,0.0122,0.02258,115.67,22
21720,Pacific cod,1988,88010010,8/23/1988,Resolution,891,85.7,1,3,56.2467,-154.2152,70,1.9,0.0122,0.02258,166.02,55
21720,Pacific cod,1988,88010011,8/23/1988,Resolution,892,85.7,1,3,56.2358,-154.1328,73,1.9,0.0122,0.02258,48.99,11
21720,Pacific cod,1988,88010012,8/23/1988,Resolution,947,85.7,1,3,56.0833,-154.6857,69,1.9,0.0122,0.02258,55.34,30
21720,Pacific cod,1988,88010013,8/23/1988,Resolution,946,85.7,1,3,56.0838,-154.8413,58,1.9,0.0122,0.02258,834.16,379
21720,Pacific cod,1988,88010014,8/23/1988,Resolution,973,85.7,1,3,56.0145,-154.9742,53,1.9,0.0122,0.02258,35.38,20
21720,Pacific cod,1988,88010015,8/24/1988,Resolution,1045,85.7,1,3,55.717,-155.4013,49,1.9,0.0122,0.02258,77.11,32
21720,Pacific cod,1988,88010016,8/24/1988,Resolution,1046,85.7,1,3,55.7342,-155.2367,70,1.9,0.0122,0.02258,57.15,28
21720,Pacific cod,1988,88010017,8/24/1988,Resolution,1022,85.7,1,3,55.8013,-155.1732,61,1.9,0.0122,0.02258,29.48,10
21720,Pacific cod,1988,88010018,8/24/1988,Resolution,999,85.7,1,3,55.8965,-155.0105,75,1.9,0.0122,0.02258,34.93,19
21720,Pacific cod,1988,88010019,8/24/1988,Resolution,1000,85.7,1,3,55.9037,-154.922,116,1.9,0.0122,0.02258,877.26,285
21720,Pacific cod,1988,88010020,8/25/1988,Resolution,881X,171.5,1,4,56.226,-155.7817,39,1.9,0.0122,0.02258,2.27,1
21720,Pacific cod,1988,88010021,8/25/1988,Resolution,815X,171.5,1,4,56.3658,-155.7808,51,1.9,0.0122,0.02258,548.4,228
21720,Pacific cod,1988,88010022,8/25/1988,Resolution,816X,171.5,1,4,56.3668,-155.6648,38,1.9,0.0122,0.02258,381.02,211
21720,Pacific cod,1988,88010023,8/25/1988,Resolution,781X,171.5,1,4,56.4788,-155.7122,86,0.9,0.0122,0.01129,26.31,9
21720,Pacific cod,1988,88010024,8/26/1988,Resolution,750X,171.5,1,4,56.568,-155.588,100,1.9,0.0122,0.02258,259,27
21720,Pacific cod,1988,88010025,8/26/1988,Resolution,677X,170.5,1,4,56.7018,-155.3485,92,1.9,0.0122,0.02258,24.49,9
21720,Pacific cod,1988,88010026,8/26/1988,Resolution,678X,171.5,1,4,56.7007,-155.2,44,1.9,0.0122,0.02258,162.39,62
21720,Pacific cod,1988,88010027,8/26/1988,Resolution,608X,171.5,1,4,56.8688,-155.1913,110,1.9,0.0122,0.02258,25.4,9
21720,Pacific cod,1988,88010028,8/27/1988,Resolution,ALG,19.9,1,4,56.8642,-154.055,31,1.9,0.0122,0.02258,66.68,25
21720,Pacific cod,1988,88010029,8/27/1988,Resolution,ALC,22.9,1,4,56.8315,-154.112,33,1.9,0.0122,0.02258,84.37,35
21720,Pacific cod,1988,88010030,8/27/1988,Resolution,ALA,3.1,1,4,56.7853,-154.1502,33,1.9,0.0122,0.02258,58.97,17
21720,Pacific cod,1988,88010031,8/27/1988,Resolution,ALJ,15.1,1,4,56.8872,-154.024,40,1.9,0.0122,0.02258,88.91,36
21720,Pacific cod,1988,88010032,8/27/1988,Resolution,ALK,9.9,1,4,56.9132,-153.961,39,1.9,0.0122,0.02258,45.36,16
21720,Pacific cod,1988,88010033,8/27/1988,Resolution,ALF,21.4,1,4,56.8593,-154.1403,31,1.9,0.0122,0.02258,4.54,1
21720,Pacific cod,1988,88010034,8/28/1988,Resolution,684B,10.3,1,4,56.7562,-154.2148,45,1.9,0.0122,0.02258,8.62,3
21720,Pacific cod,1988,88010035,8/28/1988,Resolution,684D,5.8,1,4,56.7285,-154.2207,20,1.1,0.0122,0.01355,2.72,5
21721,Juvenile Cod,1988,88010035,8/28/1988,Resolution,684D,5.8,1,4,56.7285,-154.2207,20,1.1,0.0122,0.01355,0.45,7
21720,Pacific cod,1988,88010036,8/28/1988,Resolution,684C,8.6,1,4,56.721,-154.3005,40,1.9,0.0122,0.02258,96.16,35
21720,Pacific cod,1988,88010037,8/28/1988,Resolution,683D,9.3,1,4,56.7158,-154.356,38,1.9,0.0122,0.02258,14.06,6
21720,Pacific cod,1988,88010038,8/28/1988,Resolution,683B,20.9,1,4,56.743,-154.3768,35,1.9,0.0122,0.02258,12.7,3
21720,Pacific cod,1988,88010039,8/28/1988,Resolution,684A,21.7,1,4,56.7593,-154.3065,29,1.9,0.0122,0.02258,20.41,6
21720,Pacific cod,1988,88010040,8/28/1988,Resolution,646D,37.4,1,4,56.7822,-154.337,31,1.9,0.0122,0.02258,23.59,8
21720,Pacific cod,1988,88010041,8/28/1988,Resolution,646B,16.5,1,4,56.8195,-154.3805,34,1.9,0.0122,0.02258,7.71,2
21720,Pacific cod,1988,88010042,8/29/1988,Resolution,646A,27.1,1,4,56.8273,-154.4255,36,1.9,0.0122,0.02258,7.26,2
21720,Pacific cod,1988,88010043,8/29/1988,Resolution,645,85.7,1,4,56.8475,-154.5085,38,1.9,0.0122,0.02258,49.9,17
21720,Pacific cod,1988,88010044,8/29/1988,Resolution,646C,27.9,1,4,56.8018,-154.4587,35,1.9,0.0122,0.02258,36.74,11
21720,Pacific cod,1988,88010045,8/29/1988,Resolution,683A,22.2,1,4,56.756,-154.4543,34,1.9,0.0122,0.02258,3.63,1
21720,Pacific cod,1988,88010046,8/29/1988,Resolution,682B,21.7,1,4,56.7503,-154.4988,39,1.9,0.0122,0.02258,20.41,6
21720,Pacific cod,1988,88010047,8/29/1988,Resolution,ALB,17.8,1,4,56.8175,-154.2417,20,1.9,0.0122,0.02258,77.11,37
21720,Pacific cod,1988,88010048,8/29/1988,Resolution,ALD,13,1,4,56.8463,-154.1938,30,1.9,0.0122,0.02258,1.36,1
21720,Pacific cod,1988,88010049,8/30/1988,Resolution,676X,171.5,1,4,56.6912,-155.4975,123,1.9,0.0122,0.02258,37.19,6
21720,Pacific cod,1988,88010050,8/30/1988,Resolution,712X,171.5,1,4,56.6483,-155.705,135,1.9,0.0122,0.02258,29.48,9
21720,Pacific cod,1988,88010051,8/30/1988,Resolution,748X,171.5,1,4,56.5687,-155.8235,135,1.9,0.0122,0.02258,34.47,10
21720,Pacific cod,1988,88010052,8/31/1988,Resolution,ALH,16.1,1,4,56.8685,-154.1367,35,1.9,0.0122,0.02258,65.77,22
21720,Pacific cod,1988,88010053,8/31/1988,Resolution,ALI,16.6,1,4,56.8835,-154.0883,44,1.9,0.0122,0.02258,231.79,89
21720,Pacific cod,1988,88010055,8/31/1988,Resolution,ALM,16.1,1,4,56.9365,-154.0182,50,1.9,0.0122,0.02258,4.54,5
21720,Pacific cod,1988,88010056,8/31/1988,Resolution,ALO,16.8,1,4,56.9655,-153.9942,71,1.5,0.0122,0.01806,130.64,38
21720,Pacific cod,1988,88010057,8/31/1988,Resolution,ALP,18.4,1,4,57.0155,-153.9697,88,1.9,0.0122,0.02258,37.19,11
21720,Pacific cod,1988,88010058,8/31/1988,Resolution,ALQ,14.4,1,4,57.0575,-153.9258,97,1.9,0.0122,0.02258,22.68,6
21720,Pacific cod,1988,88010060,9/1/1988,Resolution,683C,21.6,1,4,56.7077,-154.4257,10,0.9,0.0122,0.01129,0.45,35
21720,Pacific cod,1988,88010061,9/1/1988,Resolution,682D,21.8,1,4,56.7045,-154.5095,13,0.9,0.0122,0.01129,0.91,172
21720,Pacific cod,1988,88010062,9/1/1988,Resolution,725,85.7,1,3,56.6533,-153.8107,55,1.9,0.0122,0.02258,341.56,122
21720,Pacific cod,1988,88010063,9/1/1988,Resolution,726,85.7,1,3,56.619,-153.5883,62,1.9,0.0122,0.02258,209.11,72
21720,Pacific cod,1988,88010065,9/2/1988,Resolution,794,85.7,1,3,56.5072,-153.6152,74,1.9,0.0122,0.02258,159.21,62
21720,Pacific cod,1988,88010066,9/3/1988,Resolution,760,85.7,1,3,56.5662,-153.521,86,1.9,0.0122,0.02258,45.36,14
21720,Pacific cod,1988,88010067,9/3/1988,Resolution,761,85.7,1,3,56.5732,-153.3563,59,1.9,0.0122,0.02258,437.27,220
21720,Pacific cod,1988,88010068,9/3/1988,Resolution,728,85.7,1,3,56.6458,-153.3155,74,1.9,0.0122,0.02258,24.95,8
21720,Pacific cod,1988,88010069,9/21/1988,Resolution,533,85.7,1,2,57.1432,-152.745,79,1.9,0.0122,0.02258,27.67,10
21720,Pacific cod,1988,88010070,9/21/1988,Resolution,559,85.7,1,2,57.061,-152.7393,85,1.9,0.0122,0.02258,45.36,16
21720,Pacific cod,1988,88010071,9/21/1988,Resolution,560,85.7,1,2,57.0407,-152.5053,70,1.9,0.0122,0.02258,48.99,17
21720,Pacific cod,1988,88010072,9/21/1988,Resolution,534,85.7,1,2,57.1087,-152.5017,61,1.9,0.0122,0.02258,63.96,12
21720,Pacific cod,1988,88010073,9/21/1988,Resolution,KLI,21.4,1,2,57.212,-152.8377,64,1.9,0.0122,0.02258,15.88,4
21720,Pacific cod,1988,88010074,9/21/1988,Resolution,KLC,19.6,1,2,57.2632,-152.918,52,1.9,0.0122,0.02258,75.3,23
21720,Pacific cod,1988,88010075,9/22/1988,Resolution,535,85.7,1,2,57.1502,-152.4353,74,1.9,0.0122,0.02258,180.99,54
21720,Pacific cod,1988,88010076,9/22/1988,Resolution,561,85.7,1,2,57.0638,-152.4388,81,1.9,0.0122,0.02258,37.19,6
21720,Pacific cod,1988,88010077,9/22/1988,Resolution,589,85.7,1,2,56.9818,-152.4373,78,1.9,0.0122,0.02258,22.68,9
21720,Pacific cod,1988,88010079,9/22/1988,Resolution,621,85.7,1,2,56.8915,-152.427,86,1.9,0.0122,0.02258,26.31,9
21720,Pacific cod,1988,88010080,9/22/1988,Resolution,656,85.7,1,2,56.8245,-152.4425,92,1.9,0.0122,0.02258,9.07,2
21720,Pacific cod,1988,88010081,9/22/1988,Resolution,655,85.7,1,2,56.8142,-152.5803,73,1.9,0.0122,0.02258,13.61,4
21720,Pacific cod,1988,88010082,9/23/1988,Resolution,558,85.7,1,3,57.0595,-152.81,60,1.9,0.0122,0.02258,255.83,88
21720,Pacific cod,1988,88010083,9/23/1988,Resolution,587,85.7,1,2,56.9813,-152.7217,83,1.9,0.0122,0.02258,2.27,1
21720,Pacific cod,1988,88010084,9/23/1988,Resolution,619,85.7,1,2,56.9058,-152.7208,73,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1988,88010085,9/23/1988,Resolution,620,85.7,1,2,56.9023,-152.6035,85,1.9,0.0122,0.02258,2.27,1
